,red_name,blue_name,red_KDs,red_SubAtts,red_Reversals,blue_KDs,blue_SubAtts,blue_Reversals,red_TotStksLnd,red_TotStksAtt,red_SigStksLnd,red_SigStksAtt,red_TDsLnd,red_TDsAtt,blue_TotStksLnd,blue_TotStksAtt,blue_SigStksLnd,blue_SigStksAtt,blue_TDsLnd,blue_TDsAtt,red_SigStkHeadLnd,red_SigStkHeadAtt,red_SigStkBodyLnd,red_SigStkBodyAtt,red_SigStkLegLnd,red_SigStkLegAtt,blue_SigStkHeadLnd,blue_SigStkHeadAtt,blue_SigStkBodyLnd,blue_SigStkBodyAtt,blue_SigStkLegLnd,blue_SigStkLegAtt,red_SigStkDistLnd,red_SigStkDistAtt,red_SigStkClchLnd,red_SigStkClchAtt,red_SigStkGndLnd,red_SigStkGndAtt,blue_SigStkDistLnd,blue_SigStkDistAtt,blue_SigStkClchLnd,blue_SigStkClchAtt,blue_SigStkGndLnd,blue_SigStkGndAtt,red_SigStkPct,red_TotstkPct,red_TDPct,blue_SigStkPct,blue_TotstkPct,blue_TDPct,red_SigStkHeadPct,red_SigStkBodyPct,red_SigStkLegPct,blue_SigStkHeadPct,blue_SigStkBodyPct,blue_SigStkLegPct,red_SigStkDistPct,red_SigStkClchPct,red_SigStkGndPct,blue_SigStkDistPct,blue_SigStkClchPct,blue_SigStkGndPct,red_CtrlSec,blue_CtrlSec,blue_KedD,blue_SubEsc,blue_reversed,blue_TotStkAbs,blue_TotStkSeen,blue_SigStkAbs,blue_SigStkSeen,blue_TakenDown,blue_TDsSeen,blue_SigHeadStkAbs,blue_SigHeadStkSeen,blue_SigBodyStkAbs,blue_SigBodyStkSeen,blue_SigLegStkAbs,blue_SigLegStkSeen,blue_SigDistStkAbs,blue_SigDistStkSeen,blue_SigClchStkAbs,blue_SigClchStkSeen,blue_SigGndStkAbs,blue_SigGndStkSeen,blue_CtrldSec,blue_FightSec,blue_RndEnd,red_KedD,red_SubEsc,red_reversed,red_TotStkAbs,red_TotStkSeen,red_SigStkAbs,red_SigStkSeen,red_TakenDown,red_TDsSeen,red_SigHeadStkAbs,red_SigHeadStkSeen,red_SigBodyStkAbs,red_SigBodyStkSeen,red_SigLegStkAbs,red_SigLegStkSeen,red_SigDistStkAbs,red_SigDistStkSeen,red_SigClchStkAbs,red_SigClchStkSeen,red_SigGndStkAbs,red_SigGndStkSeen,red_CtrldSec,red_FightSec,red_RndEnd,red_win,blue_win,red_loss,blue_loss,red_KO/TKOWin,red_subWin,red_decWin,blue_KO/TKOWin,blue_subWin,blue_decWin,red_KOLoss,blue_KOLoss,red_SubLoss,blue_SubLoss,red_DecLoss,blue_DecLoss,red_titleFight,blue_titleFight,red_DOB,red_reach,red_stance,red_heightIN,blue_DOB,blue_reach,blue_stance,blue_heightIN,red_age,blue_age,red_winner,blue_winner,red_weightclass,blue_weightclass,red_date,blue_date,red_event,blue_event
4745,Kenny Florian,Gray Maynard,0,0,0,0,0,0,33,85,14,63,0,0,47,86,15,53,5,7,7,50,4,9,3,4,7,50,4,9,3,4,11,60,2,2,1,1,11,60,2,2,1,1,0.2222222222222222,0.3882352941176471,0.0,0.2830188679245283,0.5465116279069767,0.7142857142857143,0.14,0.4444444444444444,0.75,0.14,0.4444444444444444,0.75,0.18333333333333326,1.0,1.0,0.18333333333333326,1.0,1.0,0,399,0,0,0,33,85,14,63,0,0,7,50,4,9,3,4,11,60,2,2,1,1,0,900,3,0,0,0,47,86,15,53,5,7,7,50,4,9,3,4,11,60,2,2,1,1,399,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1976-05-26,74,Southpaw,70,1979-05-09,70,Orthodox,69,34.0,31.0,blue,blue,Men's Lightweight,Men's Lightweight,2010-08-28,2010-08-28,UFC 118: Edgar vs Penn 2,UFC 118: Edgar vs Penn 2
4746,Nate Diaz,Marcus Davis,0,1,1,1,0,0,122,358,94,328,1,5,61,213,52,203,1,1,76,300,9,16,9,12,76,300,9,16,9,12,85,309,7,16,2,3,85,309,7,16,2,3,0.2865853658536585,0.3407821229050279,0.2,0.2561576354679803,0.2863849765258216,1.0,0.2533333333333333,0.5625,0.75,0.2533333333333333,0.5625,0.75,0.2750809061488673,0.4375,0.6666666666666666,0.2750809061488673,0.4375,0.6666666666666666,144,12,0,1,1,122,358,94,328,1,5,76,300,9,16,9,12,85,309,7,16,2,3,144,842,3,1,0,0,61,213,52,203,1,1,76,300,9,16,9,12,85,309,7,16,2,3,12,842,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1985-04-16,76,Southpaw,72,1973-08-24,70,Southpaw,70,25.0,37.0,red,red,Men's Welterweight,Men's Welterweight,2010-08-28,2010-08-28,UFC 118: Edgar vs Penn 2,UFC 118: Edgar vs Penn 2
4747,Joe Lauzon,Gabe Ruediger,0,1,0,0,0,0,19,29,19,28,2,3,1,8,1,8,0,0,19,28,0,0,0,0,19,28,0,0,0,0,3,5,1,2,15,21,3,5,1,2,15,21,0.6785714285714286,0.6551724137931034,0.6666666666666666,0.125,0.125,0.0,0.6785714285714286,0.0,0.0,0.6785714285714286,0.0,0.0,0.6,0.5,0.7142857142857143,0.6,0.5,0.7142857142857143,93,0,0,1,0,19,29,19,28,2,3,19,28,0,0,0,0,3,5,1,2,15,21,93,121,1,0,0,0,1,8,1,8,0,0,19,28,0,0,0,0,3,5,1,2,15,21,0,121,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1984-05-22,71,Orthodox,70,1977-08-29,70,Orthodox,70,26.0,33.0,red,red,Men's Lightweight,Men's Lightweight,2010-08-28,2010-08-28,UFC 118: Edgar vs Penn 2,UFC 118: Edgar vs Penn 2
4748,Andre Winner,Nik Lentz,0,0,0,0,1,0,41,56,20,35,0,0,80,95,23,32,7,18,11,25,9,9,0,1,11,25,9,9,0,1,5,16,15,19,0,0,5,16,15,19,0,0,0.5714285714285714,0.7321428571428571,0.0,0.71875,0.8421052631578947,0.3888888888888889,0.44,1.0,0.0,0.44,1.0,0.0,0.3125,0.7894736842105263,0.0,0.3125,0.7894736842105263,0.0,25,780,0,0,0,41,56,20,35,0,0,11,25,9,9,0,1,5,16,15,19,0,0,25,900,3,0,1,0,80,95,23,32,7,18,11,25,9,9,0,1,5,16,15,19,0,0,780,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1981-11-09,73,Orthodox,71,1984-08-13,68,Orthodox,68,29.0,26.0,blue,blue,Men's Lightweight,Men's Lightweight,2010-08-28,2010-08-28,UFC 118: Edgar vs Penn 2,UFC 118: Edgar vs Penn 2
4749,Dan Miller,John Salter,0,2,0,0,0,0,23,74,23,74,0,1,29,62,21,52,2,3,17,67,3,4,3,3,17,67,3,4,3,3,23,73,0,1,0,0,23,73,0,1,0,0,0.3108108108108108,0.3108108108108108,0.0,0.40384615384615385,0.4677419354838709,0.6666666666666666,0.2537313432835821,0.75,1.0,0.2537313432835821,0.75,1.0,0.3150684931506849,0.0,0.0,0.3150684931506849,0.0,0.0,8,99,0,2,0,23,74,23,74,0,1,17,67,3,4,3,3,23,73,0,1,0,0,8,413,2,0,0,0,29,62,21,52,2,3,17,67,3,4,3,3,23,73,0,1,0,0,99,413,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1981-06-30,74,Orthodox,73,1985-03-21,74,Southpaw,73,29.0,25.0,red,red,Men's Middleweight,Men's Middleweight,2010-08-28,2010-08-28,UFC 118: Edgar vs Penn 2,UFC 118: Edgar vs Penn 2
4750,Nick Osipczak,Greg Soto,0,1,0,0,1,0,44,83,29,67,0,1,152,212,70,100,3,7,21,56,7,10,1,1,21,56,7,10,1,1,12,40,12,22,5,5,12,40,12,22,5,5,0.4328358208955224,0.5301204819277109,0.0,0.7,0.7169811320754716,0.42857142857142855,0.375,0.7,1.0,0.375,0.7,1.0,0.3,0.5454545454545454,1.0,0.3,0.5454545454545454,1.0,57,662,0,1,0,44,83,29,67,0,1,21,56,7,10,1,1,12,40,12,22,5,5,57,900,3,0,1,0,152,212,70,100,3,7,21,56,7,10,1,1,12,40,12,22,5,5,662,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1984-12-30,76,Orthodox,74,1986-06-03,73,Orthodox,71,26.0,24.0,blue,blue,Men's Welterweight,Men's Welterweight,2010-08-28,2010-08-28,UFC 118: Edgar vs Penn 2,UFC 118: Edgar vs Penn 2
4751,Mike Pierce,Amilcar Alves,0,2,0,0,0,0,87,110,31,47,4,6,12,20,4,10,0,0,11,25,9,9,11,13,11,25,9,9,11,13,0,4,4,6,27,37,0,4,4,6,27,37,0.6595744680851063,0.7909090909090909,0.6666666666666666,0.4,0.6,0.0,0.44,1.0,0.8461538461538461,0.44,1.0,0.8461538461538461,0.0,0.6666666666666666,0.7297297297297297,0.0,0.6666666666666666,0.7297297297297297,719,0,0,2,0,87,110,31,47,4,6,11,25,9,9,11,13,0,4,4,6,27,37,719,791,3,0,0,0,12,20,4,10,0,0,11,25,9,9,11,13,0,4,4,6,27,37,0,791,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980-09-01,71,Orthodox,68,1988-08-08,72,Southpaw,72,30.0,22.0,red,red,Men's Welterweight,Men's Welterweight,2010-08-28,2010-08-28,UFC 118: Edgar vs Penn 2,UFC 118: Edgar vs Penn 2
4752,Anderson Silva,Chael Sonnen,0,3,0,0,1,1,64,95,29,57,1,1,320,434,89,168,3,7,21,45,7,10,1,2,21,45,7,10,1,2,12,36,0,0,17,21,12,36,0,0,17,21,0.5087719298245614,0.6736842105263158,1.0,0.5297619047619048,0.7373271889400922,0.42857142857142855,0.4666666666666667,0.7,0.5,0.4666666666666667,0.7,0.5,0.3333333333333333,0.0,0.8095238095238095,0.3333333333333333,0.0,0.8095238095238095,29,1193,0,3,0,64,95,29,57,1,1,21,45,7,10,1,2,12,36,0,0,17,21,29,1390,5,0,1,1,320,434,89,168,3,7,21,45,7,10,1,2,12,36,0,0,17,21,1193,1390,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1975-04-14,77,Southpaw,74,1977-04-03,73,Southpaw,73,35.0,33.0,red,red,Men's Middleweight,Men's Middleweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4753,Jon Fitch,Thiago Alves,0,0,0,0,0,2,70,114,29,66,9,11,39,103,22,81,0,0,15,48,8,12,6,6,15,48,8,12,6,6,13,41,5,9,11,16,13,41,5,9,11,16,0.4393939393939394,0.6140350877192983,0.8181818181818182,0.2716049382716049,0.3786407766990291,0.0,0.3125,0.6666666666666666,1.0,0.3125,0.6666666666666666,1.0,0.3170731707317073,0.5555555555555556,0.6875,0.3170731707317073,0.5555555555555556,0.6875,487,121,0,0,0,70,114,29,66,9,11,15,48,8,12,6,6,13,41,5,9,11,16,487,900,3,0,0,2,39,103,22,81,0,0,15,48,8,12,6,6,13,41,5,9,11,16,121,900,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1978-02-24,74,Orthodox,72,1983-10-03,70,Orthodox,69,32.0,27.0,red,red,Men's Welterweight,Men's Welterweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4754,Clay Guida,Rafael Dos Anjos,0,0,0,0,0,0,47,123,19,90,2,6,29,76,17,64,1,4,10,80,3,4,6,6,10,80,3,4,6,6,11,79,4,5,4,6,11,79,4,5,4,6,0.2111111111111111,0.3821138211382114,0.3333333333333333,0.265625,0.3815789473684211,0.25,0.125,0.75,1.0,0.125,0.75,1.0,0.13924050632911392,0.8,0.6666666666666666,0.13924050632911392,0.8,0.6666666666666666,271,51,0,0,0,47,123,19,90,2,6,10,80,3,4,6,6,11,79,4,5,4,6,271,711,3,0,0,0,29,76,17,64,1,4,10,80,3,4,6,6,11,79,4,5,4,6,51,711,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1981-12-08,70,Orthodox,67,1984-10-26,70,Southpaw,68,29.0,26.0,red,red,Men's Lightweight,Men's Lightweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4755,Matt Hughes,Ricardo Almeida,1,1,0,0,0,0,2,16,2,16,0,0,10,28,10,28,0,0,1,14,0,1,1,1,1,14,0,1,1,1,2,15,0,1,0,0,2,15,0,1,0,0,0.125,0.125,0.0,0.35714285714285715,0.35714285714285715,0.0,0.07142857142857142,0.0,1.0,0.07142857142857142,0.0,1.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,13,0,1,1,0,2,16,2,16,0,0,1,14,0,1,1,1,2,15,0,1,0,0,13,195,1,0,0,0,10,28,10,28,0,0,1,14,0,1,1,1,2,15,0,1,0,0,0,195,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1973-10-13,73,Switch,69,1976-11-29,74,Orthodox,72,37.0,34.0,red,red,Men's Welterweight,Men's Welterweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4756,Roy Nelson,Junior Dos Santos,0,0,0,1,0,0,40,101,40,101,0,7,138,291,130,282,1,2,38,99,1,1,1,1,38,99,1,1,1,1,35,90,5,11,0,0,35,90,5,11,0,0,0.3960396039603961,0.3960396039603961,0.0,0.4609929078014184,0.4742268041237113,0.5,0.3838383838383838,1.0,1.0,0.3838383838383838,1.0,1.0,0.3888888888888889,0.4545454545454545,0.0,0.3888888888888889,0.4545454545454545,0.0,90,20,0,0,0,40,101,40,101,0,7,38,99,1,1,1,1,35,90,5,11,0,0,90,900,3,1,0,0,138,291,130,282,1,2,38,99,1,1,1,1,35,90,5,11,0,0,20,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1976-06-20,73,Orthodox,72,1984-01-30,77,Orthodox,76,34.0,27.0,blue,blue,Men's Heavyweight,Men's Heavyweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4757,Dustin Hazelett,Rick Story,0,2,0,1,0,0,7,17,7,17,0,2,132,169,75,110,3,3,3,11,4,6,0,0,3,11,4,6,0,0,4,13,3,4,0,0,4,13,3,4,0,0,0.4117647058823529,0.4117647058823529,0.0,0.6818181818181818,0.7810650887573964,1.0,0.2727272727272727,0.6666666666666666,0.0,0.2727272727272727,0.6666666666666666,0.0,0.3076923076923077,0.75,0.0,0.3076923076923077,0.75,0.0,0,308,0,2,0,7,17,7,17,0,2,3,11,4,6,0,0,4,13,3,4,0,0,0,375,2,1,0,0,132,169,75,110,3,3,3,11,4,6,0,0,4,13,3,4,0,0,308,375,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1986-04-29,76,Orthodox,73,1984-08-28,71,Southpaw,69,24.0,26.0,blue,blue,Men's Welterweight,Men's Welterweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4758,Rodney Wallace,Phil Davis,0,0,0,0,0,0,5,12,2,9,0,5,97,137,59,92,3,4,1,7,1,2,0,0,1,7,1,2,0,0,1,6,1,3,0,0,1,6,1,3,0,0,0.2222222222222222,0.4166666666666667,0.0,0.6413043478260869,0.708029197080292,0.75,0.14285714285714285,0.5,0.0,0.14285714285714285,0.5,0.0,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0,684,0,0,0,5,12,2,9,0,5,1,7,1,2,0,0,1,6,1,3,0,0,0,900,3,0,0,0,97,137,59,92,3,4,1,7,1,2,0,0,1,6,1,3,0,0,684,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1981-11-21,72,Switch,69,1984-09-25,79,Orthodox,74,29.0,26.0,blue,blue,Men's Lightheavyweight,Men's Lightheavyweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4759,Johny Hendricks,Charlie Brenneman,2,0,0,0,0,0,34,48,28,42,0,1,15,40,9,33,2,4,21,34,5,6,2,2,21,34,5,6,2,2,10,21,4,6,14,15,10,21,4,6,14,15,0.6666666666666666,0.7083333333333334,0.0,0.2727272727272727,0.375,0.5,0.6176470588235294,0.8333333333333334,1.0,0.6176470588235294,0.8333333333333334,1.0,0.4761904761904762,0.6666666666666666,0.9333333333333332,0.4761904761904762,0.6666666666666666,0.9333333333333332,51,126,2,0,0,34,48,28,42,0,1,21,34,5,6,2,2,10,21,4,6,14,15,51,340,2,0,0,0,15,40,9,33,2,4,21,34,5,6,2,2,10,21,4,6,14,15,126,340,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1983-09-12,69,Southpaw,69,1981-02-09,70,Orthodox,70,27.0,29.0,red,red,Men's Welterweight,Men's Welterweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4760,Todd Brown,Tim Boetsch,0,0,0,0,1,0,42,87,28,72,0,0,110,163,60,112,3,6,8,46,8,13,12,13,8,46,8,13,12,13,18,60,10,12,0,0,18,60,10,12,0,0,0.3888888888888889,0.4827586206896552,0.0,0.5357142857142857,0.6748466257668712,0.5,0.17391304347826084,0.6153846153846154,0.9230769230769232,0.17391304347826084,0.6153846153846154,0.9230769230769232,0.3,0.8333333333333334,0.0,0.3,0.8333333333333334,0.0,131,224,0,0,0,42,87,28,72,0,0,8,46,8,13,12,13,18,60,10,12,0,0,131,900,3,0,1,0,110,163,60,112,3,6,8,46,8,13,12,13,18,60,10,12,0,0,224,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1976-12-13,71,Orthodox,71,1981-01-28,74,Orthodox,72,34.0,30.0,blue,blue,Men's Lightheavyweight,Men's Lightheavyweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4761,Stefan Struve,Christian Morecraft,1,2,0,0,1,0,12,20,11,19,0,0,60,101,36,72,1,1,10,18,0,0,1,1,10,18,0,0,1,1,5,12,0,0,6,7,5,12,0,0,6,7,0.5789473684210527,0.6,0.0,0.5,0.594059405940594,1.0,0.5555555555555556,0.0,1.0,0.5555555555555556,0.0,1.0,0.4166666666666667,0.0,0.8571428571428571,0.4166666666666667,0.0,0.8571428571428571,8,285,1,2,0,12,20,11,19,0,0,10,18,0,0,1,1,5,12,0,0,6,7,8,322,2,0,1,0,60,101,36,72,1,1,10,18,0,0,1,1,5,12,0,0,6,7,285,322,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1988-02-18,84,Orthodox,83,1986-09-08,81,Orthodox,78,22.0,24.0,red,red,Men's Heavyweight,Men's Heavyweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4762,Ben Saunders,Dennis Hallman,0,1,0,0,0,0,54,72,30,45,0,0,96,132,28,55,3,6,17,30,13,15,0,0,17,30,13,15,0,0,20,34,10,11,0,0,20,34,10,11,0,0,0.6666666666666666,0.75,0.0,0.509090909090909,0.7272727272727273,0.5,0.5666666666666667,0.8666666666666667,0.0,0.5666666666666667,0.8666666666666667,0.0,0.5882352941176471,0.9090909090909092,0.0,0.5882352941176471,0.9090909090909092,0.0,0,709,0,1,0,54,72,30,45,0,0,17,30,13,15,0,0,20,34,10,11,0,0,0,900,3,0,0,0,96,132,28,55,3,6,17,30,13,15,0,0,20,34,10,11,0,0,709,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1983-04-13,77,Orthodox,74,1975-12-02,72,Orthodox,69,27.0,35.0,blue,blue,Men's Welterweight,Men's Welterweight,2010-08-07,2010-08-07,UFC 117: Silva vs Sonnen,UFC 117: Silva vs Sonnen
4763,Jon Jones,Vladimir Matyushenko,0,0,0,0,0,0,17,18,15,16,1,1,0,5,0,5,0,0,12,12,2,3,1,1,12,12,2,3,1,1,3,4,0,0,12,12,3,4,0,0,12,12,0.9375,0.9444444444444444,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.75,0.0,1.0,0.75,0.0,1.0,54,0,0,0,0,17,18,15,16,1,1,12,12,2,3,1,1,3,4,0,0,12,12,54,112,1,0,0,0,0,5,0,5,0,0,12,12,2,3,1,1,3,4,0,0,12,12,0,112,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1987-07-19,84,Orthodox,76,1971-01-04,74,Orthodox,72,23.0,40.0,red,red,Men's Lightheavyweight,Men's Lightheavyweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
4764,Mark Munoz,Yushin Okami,1,0,0,1,0,0,19,48,16,44,1,15,101,162,22,83,1,1,13,41,2,2,1,1,13,41,2,2,1,1,13,35,3,6,0,3,13,35,3,6,0,3,0.3636363636363637,0.3958333333333333,0.06666666666666668,0.26506024096385544,0.6234567901234568,1.0,0.3170731707317073,1.0,1.0,0.3170731707317073,1.0,1.0,0.37142857142857133,0.5,0.0,0.37142857142857133,0.5,0.0,88,302,1,0,0,19,48,16,44,1,15,13,41,2,2,1,1,13,35,3,6,0,3,88,900,3,1,0,0,101,162,22,83,1,1,13,41,2,2,1,1,13,35,3,6,0,3,302,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1978-02-09,71,Orthodox,72,1981-07-21,75,Southpaw,74,32.0,29.0,blue,blue,Men's Middleweight,Men's Middleweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
4765,John Howard,Jake Ellenberger,0,1,0,0,0,0,42,60,17,34,0,1,92,138,38,67,5,7,9,26,5,5,3,3,9,26,5,5,3,3,7,19,9,12,1,3,7,19,9,12,1,3,0.5,0.7,0.0,0.5671641791044776,0.6666666666666666,0.7142857142857143,0.3461538461538461,1.0,1.0,0.3461538461538461,1.0,1.0,0.3684210526315789,0.75,0.3333333333333333,0.3684210526315789,0.75,0.3333333333333333,10,544,0,1,0,42,60,17,34,0,1,9,26,5,5,3,3,7,19,9,12,1,3,10,741,3,0,0,0,92,138,38,67,5,7,9,26,5,5,3,3,7,19,9,12,1,3,544,741,3,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1983-03-01,72,Orthodox,67,1985-03-28,71,Orthodox,69,27.0,25.0,blue,blue,Men's Welterweight,Men's Welterweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
4766,Tyson Griffin,Takanori Gomi,0,0,0,1,0,0,3,14,3,14,0,0,5,15,5,15,0,0,2,13,0,0,1,1,2,13,0,0,1,1,3,14,0,0,0,0,3,14,0,0,0,0,0.21428571428571427,0.21428571428571427,0.0,0.3333333333333333,0.3333333333333333,0.0,0.15384615384615385,0.0,1.0,0.15384615384615385,0.0,1.0,0.21428571428571427,0.0,0.0,0.21428571428571427,0.0,0.0,0,4,0,0,0,3,14,3,14,0,0,2,13,0,0,1,1,3,14,0,0,0,0,0,64,1,1,0,0,5,15,5,15,0,0,2,13,0,0,1,1,3,14,0,0,0,0,4,64,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1984-04-20,68,Orthodox,66,1978-09-22,70,Southpaw,67,26.0,32.0,blue,blue,Men's Lightweight,Men's Lightweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
4767,Paul Kelly,Jacob Volkmann,0,2,2,0,2,1,45,85,24,61,0,0,61,111,32,79,6,7,19,54,2,3,3,4,19,54,2,3,3,4,6,32,3,5,15,24,6,32,3,5,15,24,0.3934426229508197,0.5294117647058824,0.0,0.4050632911392405,0.5495495495495496,0.8571428571428571,0.35185185185185186,0.6666666666666666,0.75,0.35185185185185186,0.6666666666666666,0.75,0.1875,0.6,0.625,0.1875,0.6,0.625,234,472,0,2,2,45,85,24,61,0,0,19,54,2,3,3,4,6,32,3,5,15,24,234,900,3,0,2,1,61,111,32,79,6,7,19,54,2,3,3,4,6,32,3,5,15,24,472,900,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1984-09-12,70,Orthodox,69,1980-09-05,71,Southpaw,69,26.0,30.0,blue,blue,Men's Lightweight,Men's Lightweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
4768,DaMarques Johnson,Matthew Riddle,0,0,0,0,0,0,17,37,9,27,0,2,75,127,42,83,3,4,5,23,2,2,2,2,5,23,2,2,2,2,3,18,3,3,3,6,3,18,3,3,3,6,0.3333333333333333,0.4594594594594595,0.0,0.5060240963855421,0.5905511811023622,0.75,0.21739130434782608,1.0,1.0,0.21739130434782608,1.0,1.0,0.16666666666666666,1.0,0.5,0.16666666666666666,1.0,0.5,47,403,0,0,0,17,37,9,27,0,2,5,23,2,2,2,2,3,18,3,3,3,6,47,569,2,0,0,0,75,127,42,83,3,4,5,23,2,2,2,2,3,18,3,3,3,6,403,569,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1982-06-28,75,Orthodox,73,1986-01-14,76,Southpaw,73,28.0,25.0,blue,blue,Men's Welterweight,Men's Welterweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
4769,James Irvin,Igor Pokrajac,0,0,1,0,1,0,14,25,11,22,0,1,21,30,18,27,2,3,11,22,0,0,0,0,11,22,0,0,0,0,1,4,0,2,10,16,1,4,0,2,10,16,0.5,0.56,0.0,0.6666666666666666,0.7,0.6666666666666666,0.5,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.625,0.25,0.0,0.625,66,62,0,0,1,14,25,11,22,0,1,11,22,0,0,0,0,1,4,0,2,10,16,66,149,1,0,1,0,21,30,18,27,2,3,11,22,0,0,0,0,1,4,0,2,10,16,62,149,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1978-09-12,75,Orthodox,74,1979-01-02,74,Orthodox,72,32.0,32.0,blue,blue,Men's Lightheavyweight,Men's Lightheavyweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
4770,Brian Stann,Mike Massenzio,0,2,0,0,2,0,119,152,43,72,0,0,26,33,5,11,5,9,26,54,14,15,3,3,26,54,14,15,3,3,3,20,9,13,31,39,3,20,9,13,31,39,0.5972222222222222,0.7828947368421053,0.0,0.4545454545454545,0.7878787878787878,0.5555555555555556,0.4814814814814815,0.9333333333333332,1.0,0.4814814814814815,0.9333333333333332,1.0,0.15,0.6923076923076923,0.7948717948717948,0.15,0.6923076923076923,0.7948717948717948,318,358,0,2,0,119,152,43,72,0,0,26,54,14,15,3,3,3,20,9,13,31,39,318,790,3,0,2,0,26,33,5,11,5,9,26,54,14,15,3,3,3,20,9,13,31,39,358,790,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980-09-24,74,Orthodox,73,1982-11-01,73,Southpaw,74,30.0,28.0,red,red,Men's Middleweight,Men's Middleweight,2010-08-01,2010-08-01,UFC Live: Jones vs Matyushenko,UFC Live: Jones vs Matyushenko
